image_path,filename,label,label_id,original_split,is_corrupt,width,height,channels,aspect_ratio,blur_score,brightness,contrast,sha256,phash
data/raw/car_damage_severity/data3a/training/01-minor/528a4004455e447c9014fddc82cf6a9c_thb.jpg,528a4004455e447c9014fddc82cf6a9c_thb.jpg,minor,0,training,False,144,108,3,1.3333,3375.42,129.03,66.31,ac3ac02e964e8c093c0e504c543ac13111c70b9fe4a0cfb1bbbff038ac230ebc,e3b5dcaa8c50324f
data/raw/car_damage_severity/data3a/training/01-minor/53d79ee77e3e4a1ba50a0a5bcd06e2ae_thb.jpg,53d79ee77e3e4a1ba50a0a5bcd06e2ae_thb.jpg,minor,0,training,False,144,108,3,1.3333,2559.56,116.28,61.51,d5e9068a84e003c7b536f2862f6684c990219bd0c150b5a53b595a19a523352b,e81f2378cc92b66c
data/raw/car_damage_severity/data3a/training/01-minor/6f6b78efc99646d4bac55c206c25c62f_thb.jpg,6f6b78efc99646d4bac55c206c25c62f_thb.jpg,minor,0,training,False,144,108,3,1.3333,1848.83,108.62,56.34,491898734108f77e4af58c05371a53b5791984a3c0a2b3281f3e0a0372ae561a,aa94ed2bb331111f
data/raw/car_damage_severity/data3a/training/01-minor/93a450440c804961b2d6960af17bf605_thb.jpg,93a450440c804961b2d6960af17bf605_thb.jpg,minor,0,training,False,144,108,3,1.3333,2149.35,116.04,56.87,73c3e84b3ca315df3302d6a621d98dc042516bd3e88e630067e7cc68b6d4cbbd,9a85e1ba83d0dc6b
data/raw/car_damage_severity/data3a/training/01-minor/980e7f8c0c61405ca31db96964a1f273_thb.jpg,980e7f8c0c61405ca31db96964a1f273_thb.jpg,minor,0,training,False,144,108,3,1.3333,2260.93,110.47,54.08,003ef2e11efeff221622ff9832256a60d36e04e2b1339e60ae142b41addac8a0,eb16a57bdc44912a
data/raw/car_damage_severity/data3a/training/01-minor/9b1b6c577d0947ada4a1b792a583f1aa_thb.jpg,9b1b6c577d0947ada4a1b792a583f1aa_thb.jpg,minor,0,training,False,144,108,3,1.3333,2193.25,113.53,54.19,1a716ffbaf76a7afed924b293878661382bbc5fd848d918238f0816ea72a9e9a,d6d4617acec19499
data/raw/car_damage_severity/data3a/training/01-minor/9b8bc805f7bf4c7ba7ecd1224a99b0c6_thb.jpg,9b8bc805f7bf4c7ba7ecd1224a99b0c6_thb.jpg,minor,0,training,False,144,108,3,1.3333,2047.53,139.77,51.96,5079893c18982c0f4bdc3e41a2ddb7ceb87f8dba868ed58bc4a0e80d3bf05b43,ce9dc46a9d845cb1
data/raw/car_damage_severity/data3a/training/01-minor/a3c01267e2674f488911328012ccb039_thb.jpg,a3c01267e2674f488911328012ccb039_thb.jpg,minor,0,training,False,144,108,3,1.3333,2765.91,116.33,66.1,c02d5f765c25047d18f6c8013320ba720818b7a29a380764ab799800d7582a25,bd90a0efd3a4c668
data/raw/car_damage_severity/data3a/training/01-minor/a5dbc724-654f-4886-a744-2dd91f81b697.jpeg,a5dbc724-654f-4886-a744-2dd91f81b697.jpeg,minor,0,training,False,96,72,3,1.3333,3463.7,87.25,59.93,8840621644fb558b7f2b94b872ecb4224a531449de504f45b6a04c1982cfd5fa,93ce62f98dc63229
data/raw/car_damage_severity/data3a/training/01-minor/a64194eb0f4042698385780d79172bb2_thb.jpg,a64194eb0f4042698385780d79172bb2_thb.jpg,minor,0,training,False,144,108,3,1.3333,3476.49,116.99,60.5,bde51ff2c7634f9bb227c82ada3385ff487b5e1da5978c6303d0400d446f7e3c,fb1ce0f89542ac2b
data/raw/car_damage_severity/data3a/training/01-minor/a888f89ee9f04541a06096e7424f08fb_thb.jpg,a888f89ee9f04541a06096e7424f08fb_thb.jpg,minor,0,training,False,144,108,3,1.3333,2266.93,140.33,75.37,b5525c8836256cd5276e7327a91b644b9e31b0e7414bbb9ec32f0f5185a9418c,ed1dc66099cfa0b4
data/raw/car_damage_severity/data3a/training/01-minor/b3a8a0c19cfe4546afef689e11de2116_thb.jpg,b3a8a0c19cfe4546afef689e11de2116_thb.jpg,minor,0,training,False,144,108,3,1.3333,4474.9,113.76,57.26,d1a8e3f2349a8bcededf84df41b6c1724b67301ec7f571997f364a8f3f69bf0e,c0c4eded83c9c89b
data/raw/car_damage_severity/data3a/training/01-minor/d3ab4d0329d34c95bf09369aac45b599_thb.jpg,d3ab4d0329d34c95bf09369aac45b599_thb.jpg,minor,0,training,False,144,108,3,1.3333,3006.67,160.23,64.32,d650fbdaaef3dee99b7da4aa3428afb440db230ea9f8984e0441ccb3a0d15c47,ea11c04c9f67b1ba
data/raw/car_damage_severity/data3a/training/01-minor/d7b5bbc55c644166809a7230b098c301_thb.jpg,d7b5bbc55c644166809a7230b098c301_thb.jpg,minor,0,training,False,144,108,3,1.3333,3089.31,102.2,52.47,85c112210c8dbda145b8546b3fe4be75a420eadcf02aebe4a8ae563c815023af,9a9765688b87996a
data/raw/car_damage_severity/data3a/training/01-minor/download (1).jpeg,download (1).jpeg,minor,0,training,False,100,100,3,1.0,412.32,122.91,37.93,ff6de56e4446a5837c70785a6b93949c8c9021f84632e0fa30c45a5de100342e,f6720d1b2e26b589
data/raw/car_damage_severity/data3a/training/01-minor/download (10).jpeg,download (10).jpeg,minor,0,training,False,311,162,3,1.9198,1126.39,138.47,51.71,27a0906866b1350c4a57dea3bc57a41a6d29d562cea93b870d53bc2a794f259d,9fe12514d9d34d8c
data/raw/car_damage_severity/data3a/training/01-minor/download (11).jpeg,download (11).jpeg,minor,0,training,False,262,192,3,1.3646,1500.77,107.83,42.13,2e83f568305adfd5699356d2321862ab6f7f666ea2c444a8d0df5ac07b554607,842f4f9779d43341
data/raw/car_damage_severity/data3a/training/01-minor/download (12).jpeg,download (12).jpeg,minor,0,training,False,275,183,3,1.5027,491.05,116.22,40.63,105e4d95f0bd96a544f05a7d8cc0c68edd9f2d54a48a0b3b33e5d637033cdbe8,c7da36362d21630f
data/raw/car_damage_severity/data3a/training/01-minor/download (13).jpeg,download (13).jpeg,minor,0,training,False,300,168,3,1.7857,1684.86,124.46,69.32,d7c2a82b917670e44077e7b5b8525e19b7ac5f161a61f2491d3aa4074ded2c94,bb9d6842c5c7c643
data/raw/car_damage_severity/data3a/training/01-minor/download (14).jpeg,download (14).jpeg,minor,0,training,False,259,194,3,1.3351,4812.59,114.5,62.24,af80b38a79712a0e68aadea1dba96705889fb309327970b7ef5906509eb232bc,cb8f6278bcb69112
data/raw/car_damage_severity/data3a/training/01-minor/download (15).jpeg,download (15).jpeg,minor,0,training,False,259,194,3,1.3351,2068.98,132.12,58.21,913a31ba9a6104c636143cc25de73dd60c961db2c77ab1d3c42582dfb90b35d4,afc393bc9a325071
data/raw/car_damage_severity/data3a/training/01-minor/download (16).jpeg,download (16).jpeg,minor,0,training,False,259,194,3,1.3351,3133.0,135.7,61.76,b0a0eeba1ae66c8b1452d4b7e9414f4acbc4bc475178c894e56535d1d660897c,ea1286e815654fbb
data/raw/car_damage_severity/data3a/training/01-minor/download (17).jpeg,download (17).jpeg,minor,0,training,False,259,194,3,1.3351,4423.25,132.27,66.48,d8af7b442eaf3fead8ccb722f38119a4ead9a0baf4664a18ae2ffa563893dc3b,d8d1692a85d4da3b
data/raw/car_damage_severity/data3a/training/01-minor/download (18).jpeg,download (18).jpeg,minor,0,training,False,298,169,3,1.7633,1914.69,131.07,57.95,044235dfaaf2fa59dcc432ede94b9539459d3d9d559fe41aafb1ec7610150088,f3b4ccd38dc2a065
data/raw/car_damage_severity/data3a/training/01-minor/download (19).jpeg,download (19).jpeg,minor,0,training,False,300,168,3,1.7857,4138.95,84.93,50.02,36823428bbf0d167310964181b2dfb96c7b337673dcae91c0fe896681a3c22d9,82ca1da6e4ac6d3d
data/raw/car_damage_severity/data3a/training/01-minor/download (2).jpeg,download (2).jpeg,minor,0,training,False,100,100,3,1.0,418.28,106.22,75.93,8015c5fc5ddb997c947ac6c94d7c61677f5d19d0afd2453ddc9d7311b09b406e,92b23636a6c6dc2d
data/raw/car_damage_severity/data3a/training/01-minor/download (20).jpeg,download (20).jpeg,minor,0,training,False,311,162,3,1.9198,1310.69,88.94,40.76,6bae10d62d132190dcb7752542933a27afaf92bff406ea5b60e2e5dd9a281490,8bef293b5423cd82
data/raw/car_damage_severity/data3a/training/01-minor/download (21).jpeg,download (21).jpeg,minor,0,training,False,259,194,3,1.3351,3601.71,133.11,68.9,fe4236dc1cb5a1f5385cf24563ad338b129af892886b9314fc927e38af818f5f,e91685c89c67963d
data/raw/car_damage_severity/data3a/training/01-minor/download (22).jpeg,download (22).jpeg,minor,0,training,False,265,190,3,1.3947,1895.66,150.61,61.77,9e85da13828b63148c3b402b408125f60efd5205cac4c9175586a42f7aba9410,fcfa4c5af024f038
data/raw/car_damage_severity/data3a/training/01-minor/download (23).jpeg,download (23).jpeg,minor,0,training,False,259,194,3,1.3351,1722.79,126.97,62.91,e6114c552ce784c45bfcfb26fea49cde3177340b0156c2d9e3890a82ddfd2fd8,fe86405e76258f83
data/raw/car_damage_severity/data3a/training/01-minor/download (24).jpeg,download (24).jpeg,minor,0,training,False,259,194,3,1.3351,5613.33,108.4,56.42,30a528b0f60d2fc03702aed053790a525ff51a765ec26a5e932e46d8315b91f3,bbc0ccc481adc6db
data/raw/car_damage_severity/data3a/training/01-minor/download (25).jpeg,download (25).jpeg,minor,0,training,False,265,190,3,1.3947,1643.33,148.59,62.82,d4026de33a189d58d289dec566628d45441ef39708f99827b020da901dfc257f,c8b52d26b660f647
data/raw/car_damage_severity/data3a/training/01-minor/download (26).jpeg,download (26).jpeg,minor,0,training,False,259,194,3,1.3351,1785.77,111.71,55.11,5b096f4b1543422fdea19085e50d2bc5e1313735f3c275c97ce4f88041a18512,efdf90881b32c589
data/raw/car_damage_severity/data3a/training/01-minor/download (27).jpeg,download (27).jpeg,minor,0,training,False,284,178,3,1.5955,5268.84,132.17,74.62,5ff915d7ca77619ebc647e6848905eb6ea214b8cf17d6cdd1997b690f951831e,ef97c148ccc6b02e
data/raw/car_damage_severity/data3a/training/01-minor/download (28).jpeg,download (28).jpeg,minor,0,training,False,275,183,3,1.5027,930.99,96.82,54.84,795964471640aa55bbdd8b7bfaa237654da3385b87b5bad152c3da546dea34ba,c4d235e0df1a66e8
data/raw/car_damage_severity/data3a/training/01-minor/download (29).jpeg,download (29).jpeg,minor,0,training,False,259,194,3,1.3351,3436.67,146.6,58.47,9c12472f1509593bbd0fd114d084b3355672891d400e068b569f9de4d7f22884,aaca9035e7e4a13b
data/raw/car_damage_severity/data3a/training/01-minor/download (3).jpeg,download (3).jpeg,minor,0,training,False,100,100,3,1.0,1635.68,110.59,52.7,3cc404be2f75929be725f730a908bf821c29d406ba664306ea71c774135b917b,ddb56852352b1d25
data/raw/car_damage_severity/data3a/training/01-minor/download (30).jpeg,download (30).jpeg,minor,0,training,False,259,194,3,1.3351,1824.2,123.23,56.47,1c42f5bc279145b60847dce6bb9757339c4fdde44486784bcb50132b44ef0e66,a2bcea4a5de63530
data/raw/car_damage_severity/data3a/training/01-minor/download (31).jpeg,download (31).jpeg,minor,0,training,False,100,100,3,1.0,1204.44,92.1,38.92,0e49c3c8d6f75f9b9a67653d46d706ce4a4ee72d6030c40e57e2e21d4d0aaa92,957575976980e855
data/raw/car_damage_severity/data3a/training/01-minor/download (32).jpeg,download (32).jpeg,minor,0,training,False,100,100,3,1.0,6791.48,120.99,78.62,431c89340d7f9bb6098fb03aa55acfe3d1edc4c6d225fbe4670a8fc88be7d0a4,9292629fc3fb3138
data/raw/car_damage_severity/data3a/training/01-minor/download (33).jpeg,download (33).jpeg,minor,0,training,False,100,100,3,1.0,568.85,109.49,46.19,acf31b89c36547e13f2f7e81ad92995aa6fc3e03c008e1495d9a90d9f806fbb9,d7821612377371e3
data/raw/car_damage_severity/data3a/training/01-minor/download (34).jpeg,download (34).jpeg,minor,0,training,False,100,100,3,1.0,2492.92,149.26,87.66,97a0eb461a7799931cb37e5565dcee791409d5358f742fa3f25c6860805200bf,c3f2231e740d37e4
data/raw/car_damage_severity/data3a/training/01-minor/download (35).jpeg,download (35).jpeg,minor,0,training,False,100,100,3,1.0,974.36,114.26,70.01,58a96a04f1e999177e14f541cd8421729bdd9f61db756489ab4cbb0761299af6,fc87f0c843268d73
data/raw/car_damage_severity/data3a/training/01-minor/download (36).jpeg,download (36).jpeg,minor,0,training,False,100,100,3,1.0,1629.92,123.9,91.3,65549a40fe56ff6f6c00ff4569e46411da9f2f2c78c1e79538fd9816dadb5460,d5d26a6aad34b22a
data/raw/car_damage_severity/data3a/training/01-minor/download (37).jpeg,download (37).jpeg,minor,0,training,False,100,100,3,1.0,535.69,117.01,67.28,aed226736cd79e40595f2ce57788c564e254067b44727beb1a20d6cb3c122273,ff80043f273e2c2d
data/raw/car_damage_severity/data3a/training/01-minor/download (38).jpeg,download (38).jpeg,minor,0,training,False,302,167,3,1.8084,3719.89,100.35,67.14,8c91ebeee1ac5d1064a69565ee9a7092ddb039b1129eeab1b7fd698c25556e48,f383e4bcb8f0b105
data/raw/car_damage_severity/data3a/training/01-minor/download (4).jpeg,download (4).jpeg,minor,0,training,False,273,184,3,1.4837,5065.57,82.94,52.41,1ccd99b127c6fff401826a882eb22cbf44c18004d82c747cf90ba4fe870c3abc,a998ad233eec7582
data/raw/car_damage_severity/data3a/training/01-minor/download (5).jpeg,download (5).jpeg,minor,0,training,False,259,195,3,1.3282,752.38,106.4,35.15,380a30f438b4f3607ff42bc4c8d82c24cc3a5222af6a3bd419166063cb5828fc,dd090868e267373f
data/raw/car_damage_severity/data3a/training/01-minor/download (6).jpeg,download (6).jpeg,minor,0,training,False,299,168,3,1.7798,1407.03,109.56,55.62,35a3d9f503773c47d731ca30f8c2ca9fbbbd60b8f34c055cc90e98a83ca4c6f9,acb1a64952a5e9cd
data/raw/car_damage_severity/data3a/training/01-minor/download (7).jpeg,download (7).jpeg,minor,0,training,False,300,168,3,1.7857,1452.05,99.82,50.75,cfdc68451eefac460d4e82870e32382d7b55f98ad6a153924e3ab29bc00d5279,e4d684ab78506bad
data/raw/car_damage_severity/data3a/training/01-minor/download (8).jpeg,download (8).jpeg,minor,0,training,False,275,183,3,1.5027,3061.37,102.03,73.75,146db0c596c6d127b04c9c13d062070f7b5eb01fdb08e24359ac852a764336c3,d083a6ad6b5a45ea
data/raw/car_damage_severity/data3a/training/01-minor/download (9).jpeg,download (9).jpeg,minor,0,training,False,300,168,3,1.7857,1707.52,141.62,61.84,d50248b59331da9fc8b6bf2ae1d98317570dd2418a4ed87b32582d1d19ab4de0,d8c3200ffab07bb1
data/raw/car_damage_severity/data3a/training/01-minor/download.jpeg,download.jpeg,minor,0,training,False,100,100,3,1.0,1059.62,125.83,69.73,eb2e9e9be09965f671542e9580e90cac2d8887186ff6ccd55d147e555ee62841,d2d43509ebe2c89b
data/raw/car_damage_severity/data3a/training/01-minor/e6fc41f1d1c84530b623c6cb180b2afb_thb.jpg,e6fc41f1d1c84530b623c6cb180b2afb_thb.jpg,minor,0,training,False,144,108,3,1.3333,2377.44,132.67,62.75,3dc84797ee1f5ef82348dc1ddb1e20881d46a7033d5e21fda92c033ee627a97f,ee1447699cf6b160
data/raw/car_damage_severity/data3a/training/01-minor/ef2b325bcc164d6a8e834a57448b9343_thb.jpg,ef2b325bcc164d6a8e834a57448b9343_thb.jpg,minor,0,training,False,144,108,3,1.3333,3314.25,126.32,62.67,82bdd1dd4a29bb2017971b3cc0d4a53591506cf3cebd565c398f5cf758709fed,e89381708ecf87a7
data/raw/car_damage_severity/data3a/training/01-minor/f1db84b589e54f898958c912112934c7_thb.jpg,f1db84b589e54f898958c912112934c7_thb.jpg,minor,0,training,False,144,108,3,1.3333,2574.19,141.91,63.27,3d8d844b15a32b2f3557122eb5f61d753bee846a0ee26f53236326218095397f,bd1ed2618996a58e
data/raw/car_damage_severity/data3a/training/01-minor/fcce1fb1731b4c2e9db32075d48a4200_thb.jpg,fcce1fb1731b4c2e9db32075d48a4200_thb.jpg,minor,0,training,False,144,108,3,1.3333,1992.22,148.96,54.34,73655e2a5dd821a5adb7371840f4693526b6da7a18239ab37ee7ac63c5d56940,e050d2e5ac9e3759
data/raw/car_damage_severity/data3a/training/01-minor/images (1).jpeg,images (1).jpeg,minor,0,training,False,100,100,3,1.0,2145.34,113.51,52.59,8e956ff8f2995d70e4f1ad09dacd8c45ca4ec24a2937a9e5ff5a01b3f9a2d37a,cbd27358c2293c57
data/raw/car_damage_severity/data3a/training/01-minor/images (10).jpeg,images (10).jpeg,minor,0,training,False,275,183,3,1.5027,2290.27,128.03,39.45,0c1ec4572e31f5a06a8af837d298f3d04d913d9e095a27ee14316ba5186bc70d,adf293894caa7532
data/raw/car_damage_severity/data3a/training/01-minor/images (11).jpeg,images (11).jpeg,minor,0,training,False,259,194,3,1.3351,2391.77,101.91,75.67,163715df3d267f2e87e8daa14b6a8ba60f5a99781ed5c4ff09a4fb76c6dbaf67,ba99f4146858d973
data/raw/car_damage_severity/data3a/training/01-minor/images (12).jpeg,images (12).jpeg,minor,0,training,False,300,168,3,1.7857,1034.04,117.17,43.66,4a6bd2632f7e4b8e14b3f3cdae4ecd01c5a25a96c1078298400622e3372c1443,9cbd994864d783c3
data/raw/car_damage_severity/data3a/training/01-minor/images (13).jpeg,images (13).jpeg,minor,0,training,False,275,183,3,1.5027,1549.73,160.62,63.04,d9309a334f5a7c38bd6cda816e4d9875beaec9faa02468c05691296226b9e952,bf8e784cb0492753
data/raw/car_damage_severity/data3a/training/01-minor/images (14).jpeg,images (14).jpeg,minor,0,training,False,100,100,3,1.0,1091.57,112.45,47.69,7e6de94720fe2e0ac099577398b63adb0c0a5991f108ff84d405297047bc243b,b6b80fc3bc8ea09c
data/raw/car_damage_severity/data3a/training/01-minor/images (15).jpeg,images (15).jpeg,minor,0,training,False,259,194,3,1.3351,2514.23,107.25,62.36,c3cc9fdaa034e8c52e4a2e9360a19209eceada70ff76f69167803da9f543c0cd,8ad8b5a4c173c6cd
data/raw/car_damage_severity/data3a/training/01-minor/images (16).jpeg,images (16).jpeg,minor,0,training,False,299,169,3,1.7692,795.35,114.38,40.43,82c5e86d24088dd7357296da14e70f5c15d655f84d1ce5b9fefa8d2379a4ccd4,d17a19d21ccbb6c8
data/raw/car_damage_severity/data3a/training/01-minor/images (17).jpeg,images (17).jpeg,minor,0,training,False,264,191,3,1.3822,1787.46,154.21,60.84,b020cc1cda0844c84f481005cfdcc8e42f1da94bcfc362bc466543dc3b552c47,b1e766e663b96021
data/raw/car_damage_severity/data3a/training/01-minor/images (18).jpeg,images (18).jpeg,minor,0,training,False,225,225,3,1.0,707.92,99.63,74.68,e558903f5a7229a544e31131642ba38d49dfc01f5e79868877f131665c23e20a,8e9d2b6a416b785a
data/raw/car_damage_severity/data3a/training/01-minor/images (19).jpeg,images (19).jpeg,minor,0,training,False,259,194,3,1.3351,2175.77,127.12,69.29,32454afe7b6ae1e524df3b6ab3de6bc01bd789bdfb5840f710e816c85aa37f90,fab1c4e2ba4ca07a
data/raw/car_damage_severity/data3a/training/01-minor/images (2).jpeg,images (2).jpeg,minor,0,training,False,287,176,3,1.6307,3361.33,131.31,63.99,7ed50c2fc520699e956123ff7c32904c59d444e432a98c942ba14e0c50a09b08,d3b46c1b8ec0f866
data/raw/car_damage_severity/data3a/training/01-minor/images (20).jpeg,images (20).jpeg,minor,0,training,False,277,182,3,1.522,1376.2,158.48,77.61,e06b68a47dd9c1d701106fb8f11c453fffcbae79abf1c0e52801be035dd718ba,d48a2da7a764927a
data/raw/car_damage_severity/data3a/training/01-minor/images (21).jpeg,images (21).jpeg,minor,0,training,False,318,159,3,2.0,672.91,125.38,56.38,c58fef9c5aa23776507900ef303abc944e272f01e871ef50ff76b2dc1f07e1ad,83948d8b2e9c5ead
data/raw/car_damage_severity/data3a/training/01-minor/images (22).jpeg,images (22).jpeg,minor,0,training,False,260,193,3,1.3472,461.43,126.54,59.44,7035e1e710c5232d5e79643a630486631d234c170b8ac27f4c54a51b34ca62b2,d78b34254a73686d
data/raw/car_damage_severity/data3a/training/01-minor/images (23).jpeg,images (23).jpeg,minor,0,training,False,275,183,3,1.5027,782.59,171.33,63.7,d562aad906c85fa3215d4be563c2dbb0e0cee178b56ff3f0ee60ebe2bf2cf787,80ee6f22646b7791
data/raw/car_damage_severity/data3a/training/01-minor/images (24).jpeg,images (24).jpeg,minor,0,training,False,259,194,3,1.3351,853.24,185.55,47.29,46b11dba55dbfbb32fee3aca6d87428016eb701e7568419d44b9e2b61d785dc5,eeec25d113921bd2
data/raw/car_damage_severity/data3a/training/01-minor/images (25).jpeg,images (25).jpeg,minor,0,training,False,275,183,3,1.5027,1536.15,152.12,50.77,2e33ee867b289c5b54773e9f10c50094736e436520fd82c5499dc800e5eee416,8fe160afe0e0aec6
data/raw/car_damage_severity/data3a/training/01-minor/images (26).jpeg,images (26).jpeg,minor,0,training,False,259,194,3,1.3351,1149.52,103.51,73.55,8c825479673fc1b16fb986e24a6db44b909648b094d6f6dcc8dd3f534341223a,aa9535b22a66655d
data/raw/car_damage_severity/data3a/training/01-minor/images (27).jpeg,images (27).jpeg,minor,0,training,False,275,183,3,1.5027,1867.14,152.18,51.0,99244492524b5d29bbb12296a1bc96232067c666eff720c471971af6afd422ee,8fe160afe0e0aec6
data/raw/car_damage_severity/data3a/training/01-minor/images (28).jpeg,images (28).jpeg,minor,0,training,False,284,177,3,1.6045,1858.77,154.62,68.14,0605487f3487a88e8bac7318eebc0e0c7caca60071fb580c4e852db60903570a,d2961d9e3cc70cc9
data/raw/car_damage_severity/data3a/training/01-minor/images (29).jpeg,images (29).jpeg,minor,0,training,False,210,157,3,1.3376,9738.21,108.19,52.73,56a2f0768866b9cc5e267ad00f821760861edc23fd22687d30654e1f0cc69b2e,cec4679dea878498
data/raw/car_damage_severity/data3a/training/01-minor/images (3).jpeg,images (3).jpeg,minor,0,training,False,100,100,3,1.0,2037.94,63.48,43.84,07a325b0cda566abec4477e310200528d686828d45769a469eb95e66b718ea5e,fe4038f5a05cfc70
data/raw/car_damage_severity/data3a/training/01-minor/images (30).jpeg,images (30).jpeg,minor,0,training,False,194,259,3,0.749,4588.21,115.82,65.21,b6de6135212935ed3552fb256739bf791be82cc680b177bdb776c7ef2838b56f,d0ee6b64f4fac201
data/raw/car_damage_severity/data3a/training/01-minor/images (31).jpeg,images (31).jpeg,minor,0,training,False,275,183,3,1.5027,800.72,116.66,64.38,6e52fb822db3ba1ed2ded84db534a864fc6e257d8d016f28908279761b081aff,96c9333a993851f3
data/raw/car_damage_severity/data3a/training/01-minor/images (32).jpeg,images (32).jpeg,minor,0,training,False,287,176,3,1.6307,570.19,145.37,54.47,7b4d4f8f12258733c7b74bd2346b0b9b0084fd9bcab199071c9c2cf1573bf24c,93d89f80a8756ab3
data/raw/car_damage_severity/data3a/training/01-minor/images (33).jpeg,images (33).jpeg,minor,0,training,False,194,259,3,0.749,460.03,120.44,51.07,0e19f00e243eaa7da38634fede0d1c5b6dcef61e13e7dbb12bf7c691f755671c,b2d8c1b6946d7a46
data/raw/car_damage_severity/data3a/training/01-minor/images (34).jpeg,images (34).jpeg,minor,0,training,False,311,162,3,1.9198,4746.28,122.52,51.51,6f59360c85ef6cf6bf77660b29ee24b959302645db5c86a9eacb87fbbb18a8d4,e66040958f8f759b
data/raw/car_damage_severity/data3a/training/01-minor/images (35).jpeg,images (35).jpeg,minor,0,training,False,275,183,3,1.5027,962.76,143.2,67.13,60c23821b713bb06fb17d8b1b1bd8dd568b1e88136a01aef505f5a563617f313,8ee07c8f03c070ff
data/raw/car_damage_severity/data3a/training/01-minor/images (36).jpeg,images (36).jpeg,minor,0,training,False,275,183,3,1.5027,1662.06,86.76,39.54,e8afc9252e7a8bd65fc0ae292c9cf388ae13802b2697d4971b1a3ae7cf5fc2c5,a0a8e8cde99dac9c
data/raw/car_damage_severity/data3a/training/01-minor/images (37).jpeg,images (37).jpeg,minor,0,training,False,276,182,3,1.5165,2089.37,117.44,72.27,5b32fc22575cf391e7e5ad8e1963ab1538ed0e679d0e38542ea64bacc6c2f482,a5e5e62a9c94531b
data/raw/car_damage_severity/data3a/training/01-minor/images (38).jpeg,images (38).jpeg,minor,0,training,False,284,178,3,1.5955,1456.39,142.48,70.87,fd8b8fe2dbfe47893b6b313bf4075387a011d4b8c1f5ac8104a6fa2fea51e6dd,8f81653fe06cf03a
data/raw/car_damage_severity/data3a/training/01-minor/images (39).jpeg,images (39).jpeg,minor,0,training,False,276,183,3,1.5082,1316.04,173.16,69.79,7cb6e87493c35f7bb52466d3e00c70957ccf40c1f2d2616b51f64705c53d435d,cb94a5ab4ad434cd
data/raw/car_damage_severity/data3a/training/01-minor/images (4).jpeg,images (4).jpeg,minor,0,training,False,100,100,3,1.0,1836.87,100.81,45.43,e130e62bec3714e4e66dfa490826afcbd6bc7feea6f658742c261e3cd6cb44be,eab5512adf09b590
data/raw/car_damage_severity/data3a/training/01-minor/images (40).jpeg,images (40).jpeg,minor,0,training,False,259,194,3,1.3351,1361.05,136.55,78.12,28b7e3dc0fe43bddbf57156048fa305e93838b97eb5c22418af8df8627caa6c1,9c731c47788fd1a4
data/raw/car_damage_severity/data3a/training/01-minor/images (41).jpeg,images (41).jpeg,minor,0,training,False,274,184,3,1.4891,757.42,108.34,65.5,9078a230fb80a0af00779f5ae0211e74bc9218ac04bff2f11695eeb00adf1b0a,c8fb838e98c3d84e
data/raw/car_damage_severity/data3a/training/01-minor/images (42).jpeg,images (42).jpeg,minor,0,training,False,275,183,3,1.5027,807.87,157.09,67.29,57c6cc48b877ecf75404d5eafc9fbd30584bb843ce9ea32d675501bf850f9dfd,d8f6584e791c03f8
data/raw/car_damage_severity/data3a/training/01-minor/images (43).jpeg,images (43).jpeg,minor,0,training,False,259,194,3,1.3351,2136.44,128.51,62.84,299d754c6033512725867a0e6d8e9583facfd9a314eb8ec0a0212063fbd7c2e0,e3e32070b87a9e1b
data/raw/car_damage_severity/data3a/training/01-minor/images (44).jpeg,images (44).jpeg,minor,0,training,False,275,183,3,1.5027,570.08,158.45,52.75,05aa347b633fdc61550149ffecc5807c3fa7c9996cb17e47f80f052282f6c398,d29b7b83690dc271
data/raw/car_damage_severity/data3a/training/01-minor/images (45).jpeg,images (45).jpeg,minor,0,training,False,275,183,3,1.5027,1044.52,145.53,68.73,8d03301ea198f705d9364d8ba319738e23c1f8de3d3fd6302fc3732ae3bc3fca,f58d53924965d06d
data/raw/car_damage_severity/data3a/training/01-minor/images (46).jpeg,images (46).jpeg,minor,0,training,False,275,183,3,1.5027,2041.15,96.07,67.02,d68745ad3dace0949e8682325d381c1fcd32d8a431607b92cd0dd3b782f4d607,d2ad2b5a35adc213
data/raw/car_damage_severity/data3a/training/01-minor/images (47).jpeg,images (47).jpeg,minor,0,training,False,352,143,3,2.4615,1603.14,157.28,73.83,e5e90894d88a4f8da53672e1d8435f87b81f7ba998552a4b8ade73633987dfe3,97d4d1191c8babe1
data/raw/car_damage_severity/data3a/training/01-minor/images (48).jpeg,images (48).jpeg,minor,0,training,False,241,209,3,1.1531,1933.21,76.73,60.85,923942c17a3e355f6b83016c83e7e40e0581e8a4c281dbd11e83b56dfba4d707,bfff8f9485141414
data/raw/car_damage_severity/data3a/training/01-minor/images (49).jpeg,images (49).jpeg,minor,0,training,False,183,275,3,0.6655,968.4,133.53,55.26,1fea5b7ce7a09a625e2cebe23815a24a1688f97bb30778707031137de9363c28,a5dc35871e96270e
data/raw/car_damage_severity/data3a/training/01-minor/images (5).jpeg,images (5).jpeg,minor,0,training,False,100,100,3,1.0,2332.36,77.54,58.84,d0c6cf94031061a42504de628a0967f96f98829eb976ece0236dab8c88667ca8,d881a0f1b1f89dcd
