image_path,filename,label,label_id,sha256,width,height,aspect_ratio,blur_score,brightness,contrast,split
data/raw/car_damage_severity/data3a/training/01-minor/images - 2022-12-12T151415.502.jpeg,images - 2022-12-12T151415.502.jpeg,minor,0,86ada6638867c612b4c7343964959825349e5ff9ac18d8de3df02ff641e75f51,275,183,1.5027,3943.59,101.56,60.92,train
data/raw/car_damage_severity/data3a/training/01-minor/images - 2022-12-12T151416.541.jpeg,images - 2022-12-12T151416.541.jpeg,minor,0,8969a9b68d33b2744741d8f2375f8336ca2bd36535c039b334978145d0244aa2,277,182,1.522,3250.04,114.33,73.51,train
data/raw/car_damage_severity/data3a/training/01-minor/images - 2022-12-12T151416.652.jpeg,images - 2022-12-12T151416.652.jpeg,minor,0,af881357064270f793d808c46cd0fe2746b73ccdeb09e1b015523d3621c6648b,259,194,1.3351,3212.22,115.44,69.1,train
data/raw/car_damage_severity/data3a/training/01-minor/images - 2022-12-12T151417.660.jpeg,images - 2022-12-12T151417.660.jpeg,minor,0,b58f0d3b66b2d53c1d22b6ac92a57cd25d988f7b8b1f85ab7db592c284a16308,259,194,1.3351,2638.06,117.94,63.02,train
data/raw/car_damage_severity/data3a/training/01-minor/images - 2022-12-12T151418.125.jpeg,images - 2022-12-12T151418.125.jpeg,minor,0,255a095c859bc95fb39668c3e13dcfcf57943de2cda962b1c6df58af7f29fb3d,259,194,1.3351,1430.26,117.42,60.43,train
data/raw/car_damage_severity/data3a/training/01-minor/images - 2022-12-12T151418.172.jpeg,images - 2022-12-12T151418.172.jpeg,minor,0,f94b58f481d154f52241fdaec210af7f5e7415ca4ffc87af261691fb1a0906a8,259,194,1.3351,1166.57,88.8,44.44,train
data/raw/car_damage_severity/data3a/training/01-minor/images - 2022-12-12T151418.705.jpeg,images - 2022-12-12T151418.705.jpeg,minor,0,8f8f7d08866191b0b00078a9deb10e56671c9c8e196e425b8ba65f1d8bd3b4a3,259,194,1.3351,2980.48,121.23,62.36,train
data/raw/car_damage_severity/data3a/training/01-minor/images - 2022-12-13T213955.259.jpeg,images - 2022-12-13T213955.259.jpeg,minor,0,6c0932628ed1b09054c27d0b7ee0a6182e8a71a6434f6feb1cc23762717812e9,333,151,2.2053,1546.82,174.16,69.02,train
data/raw/car_damage_severity/data3a/training/01-minor/images - 2022-12-13T213955.297.jpeg,images - 2022-12-13T213955.297.jpeg,minor,0,3b354f42c442a58deb14405f26d5c7f85ada3d11749ccbc15a7de8718829b286,242,208,1.1635,293.19,95.59,31.83,train
data/raw/car_damage_severity/data3a/training/02-moderate/0003.JPEG,0003.JPEG,moderate,1,09df791eb69017e3ebeab1dc63e670a0dcc8b919cf773e721193ef0b111c0abd,275,183,1.5027,1625.21,94.42,53.56,train
data/raw/car_damage_severity/data3a/training/02-moderate/0004.JPEG,0004.JPEG,moderate,1,d60f746173a6ee1184ea307b16f25dda2c0d3eb17091830946170f9a98195c76,275,183,1.5027,1393.78,106.71,66.01,train
data/raw/car_damage_severity/data3a/training/02-moderate/0005.JPEG,0005.JPEG,moderate,1,430a47d33aab54f53290b5c0b022e4dbc42d2f3b0a7f68d0001e09fc7e779dd7,259,194,1.3351,2299.73,128.75,61.92,train
data/raw/car_damage_severity/data3a/training/02-moderate/0006.JPEG,0006.JPEG,moderate,1,b7219be5a0c909591c9b8df47d9a550fe51712d56d3d983c3b086089198ef1eb,275,183,1.5027,1715.12,127.0,68.45,train
data/raw/car_damage_severity/data3a/training/02-moderate/0007.JPEG,0007.JPEG,moderate,1,cadc78c21b1360f7246061f681c8c14e34f22f278e766a20435d833fa6c9d8b2,143,160,0.8938,2091.04,96.29,62.31,train
data/raw/car_damage_severity/data3a/training/02-moderate/0008.JPEG,0008.JPEG,moderate,1,ae463303364030ed91276576cb7a359d83c963a4dd9abb60adf356d41b226729,259,194,1.3351,1073.57,104.67,58.23,train
data/raw/car_damage_severity/data3a/training/02-moderate/0009.JPEG,0009.JPEG,moderate,1,b829b95aba463fcdc70e14f69efac2f880da91aebfd9c5994f65c94b5247e1c3,275,183,1.5027,2082.22,102.37,58.17,train
data/raw/car_damage_severity/data3a/training/02-moderate/0010.JPEG,0010.JPEG,moderate,1,e9d3e1378a412aa768fc8d87415a5f0825911d4c2df4da19076b69237c4d409c,313,161,1.9441,4782.62,108.11,51.77,train
data/raw/car_damage_severity/data3a/training/02-moderate/0012.JPEG,0012.JPEG,moderate,1,d470a063bd292da580aae71734a2665f4622054d849a7f8bc149f24744b79b65,277,182,1.522,7137.08,100.03,63.31,train
data/raw/car_damage_severity/data3a/training/02-moderate/0013.JPEG,0013.JPEG,moderate,1,5cf41e9a705a9d4fa581d70c3292dfee73f30700355374445833e1bf2dd64069,259,194,1.3351,3336.06,122.2,67.32,train
data/raw/car_damage_severity/data3a/training/02-moderate/0014.JPEG,0014.JPEG,moderate,1,3ea46fb5ac5213542c43c0b29c97d94630168f53e4c5a4217b7e0a7e16fe8b25,293,172,1.7035,11446.08,138.77,73.93,train
data/raw/car_damage_severity/data3a/training/02-moderate/0015.JPEG,0015.JPEG,moderate,1,9169b8e8a9992d48aeb8c20fd8698c1ee698c132fefc239f39dbb6ee2871bf99,275,183,1.5027,2323.89,106.94,67.81,train
data/raw/car_damage_severity/data3a/training/02-moderate/0016.JPEG,0016.JPEG,moderate,1,833fdd9c02bdb0f692d6108a8423932519d270043b1d2ff9f6d24d7ade1124a4,275,183,1.5027,3439.66,74.49,64.55,train
data/raw/car_damage_severity/data3a/training/02-moderate/0019.JPEG,0019.JPEG,moderate,1,e973ca1aeb64f000d50b0b3c6f8f1045862b57722f318ae9130cd51bbb2e3b35,300,168,1.7857,3833.65,141.97,74.16,train
data/raw/car_damage_severity/data3a/training/02-moderate/0020.JPEG,0020.JPEG,moderate,1,7a988bc9e0b5123ff1f5fddfbf2687dfbf9855d1789e881a2a7aa80e3a4e4fb4,300,168,1.7857,897.93,82.84,40.03,train
data/raw/car_damage_severity/data3a/training/02-moderate/0021.JPEG,0021.JPEG,moderate,1,e4ace55acc1df130a1162f17eb354da286027f4f706af8933ec94f25b7123704,225,225,1.0,1267.58,104.08,57.0,train
data/raw/car_damage_severity/data3a/training/02-moderate/0022.JPEG,0022.JPEG,moderate,1,f962307113809baf6a0bae5f5fd006b5bf971ad38fa4556ce469da527d74f328,275,183,1.5027,1716.77,65.17,53.76,train
data/raw/car_damage_severity/data3a/training/02-moderate/0024.JPEG,0024.JPEG,moderate,1,3e916a3c410715097b070cec3c1b051b13482fbfb8ef53233cc6b6060c70106e,259,194,1.3351,2302.87,142.81,78.16,train
data/raw/car_damage_severity/data3a/training/02-moderate/0025.JPEG,0025.JPEG,moderate,1,b75b598b2836409cdd55a3d780453829a96478b950f701a8ca8c88955296e367,259,194,1.3351,1040.83,123.85,50.24,train
data/raw/car_damage_severity/data3a/training/02-moderate/0028.JPEG,0028.JPEG,moderate,1,95692ecf61f3fa9b1c4011dfdd8bd1aa3eb54283b36b8900ec842cee8d174d3e,299,168,1.7798,865.06,109.35,83.67,train
data/raw/car_damage_severity/data3a/training/02-moderate/0029.JPEG,0029.JPEG,moderate,1,2d2af535c651e611fe9dbb4a201e59a63b043395e8b41d664a070586449ee85b,299,168,1.7798,1942.5,108.08,64.78,train
data/raw/car_damage_severity/data3a/training/02-moderate/0030.JPEG,0030.JPEG,moderate,1,5e5cb384cb7350d905efeb854bddf9c948f8ec554dad0a5407d460a1fbb8edc4,226,223,1.0135,5449.03,91.88,71.4,train
data/raw/car_damage_severity/data3a/training/02-moderate/0031.JPEG,0031.JPEG,moderate,1,a84419d77fdbdb77acfddc4d6ff3870a1d0379e711995ec4d52d1e41af21a51c,259,194,1.3351,1733.09,121.06,75.32,train
data/raw/car_damage_severity/data3a/training/02-moderate/0033.JPEG,0033.JPEG,moderate,1,5408da4ea73244fe9ed9132d08c28c7bd6b292ba128cd255e60c105b6b2ecf73,275,183,1.5027,2679.95,116.73,56.64,train
data/raw/car_damage_severity/data3a/training/02-moderate/0034.JPEG,0034.JPEG,moderate,1,231256ca9fbe23f24c365ade7a28fcb9b3b9513d936c3d893fe0e62775b22cde,275,184,1.4946,2934.44,93.85,60.14,train
data/raw/car_damage_severity/data3a/training/02-moderate/0035.JPEG,0035.JPEG,moderate,1,cf9b29d5a48b11343a2ddd2e772a092f8442a2db1733644615e53d9fca5ea5a3,264,191,1.3822,7780.03,121.88,61.24,train
data/raw/car_damage_severity/data3a/training/02-moderate/0037.JPEG,0037.JPEG,moderate,1,a3abc6259055107a625360b76741304f53c1b03c0b40263be676b0d3657dc3be,300,168,1.7857,1835.63,46.77,63.54,train
data/raw/car_damage_severity/data3a/training/02-moderate/0038.JPEG,0038.JPEG,moderate,1,3a2d7d657cdfe725bfb6500cc3b4f2f3357ff4b5c5419d09f67b2c598ded76af,259,194,1.3351,1609.5,82.5,55.37,train
data/raw/car_damage_severity/data3a/training/02-moderate/0039.JPEG,0039.JPEG,moderate,1,2689a246a805676089d053c6667a757bf9299bba0f0c03bd1cb55d54a30fa47d,268,188,1.4255,1702.84,73.02,68.39,train
data/raw/car_damage_severity/data3a/training/02-moderate/0040.JPEG,0040.JPEG,moderate,1,bf28d1e365ede1f2af59c031869ca4a0c04e3c0b0f5731aec210dd4994031aa7,308,164,1.878,3367.66,131.32,71.84,train
data/raw/car_damage_severity/data3a/training/02-moderate/0043.JPEG,0043.JPEG,moderate,1,0a02f4a827fe7b85377662fbfbb29423b160683a5143690e08f532562d702f46,275,183,1.5027,1862.77,104.28,72.06,train
data/raw/car_damage_severity/data3a/training/02-moderate/0044.JPEG,0044.JPEG,moderate,1,f38a1ff8b6cd02be332f2a455b8d74d176d5105d7ca13f48047bad27f9e7c627,260,194,1.3402,1685.56,77.64,68.81,train
data/raw/car_damage_severity/data3a/training/02-moderate/0045.JPEG,0045.JPEG,moderate,1,3ceffa69cf83a0f1971566079866f0b2736132b3b9584b785f7262ac9d716f63,299,168,1.7798,4369.13,132.81,80.15,train
data/raw/car_damage_severity/data3a/training/02-moderate/0046.JPEG,0046.JPEG,moderate,1,505954845cd5ed34d11bff33ae68b6976efad2223daddab8e328ee8cc57d3fc4,259,194,1.3351,2855.75,83.49,57.2,train
data/raw/car_damage_severity/data3a/training/02-moderate/0047.JPEG,0047.JPEG,moderate,1,95bdaa458a1951200b360c1ce223e8ec901ff59d0a5f5586ac9174ee50997f94,259,194,1.3351,2514.42,78.91,65.83,train
data/raw/car_damage_severity/data3a/training/02-moderate/0048.JPEG,0048.JPEG,moderate,1,fd4d91e8d380c89ec2174bf014c2c363770f991b2fcd754517e9cbe60f584077,259,194,1.3351,1433.14,107.72,55.57,train
data/raw/car_damage_severity/data3a/training/02-moderate/0050.JPEG,0050.JPEG,moderate,1,fbd3d66034642b00377a61d18a3c0f2bc9774c3c0b5c5477f90e1eee4fd3be96,259,194,1.3351,1284.47,57.63,68.95,train
data/raw/car_damage_severity/data3a/training/02-moderate/0051.JPEG,0051.JPEG,moderate,1,ecfbc4a6cf2449b857accaff459f186a1ce03c8f067238bb23e9d02408ac9c0d,259,194,1.3351,1458.67,117.11,66.57,train
data/raw/car_damage_severity/data3a/training/02-moderate/0052.JPEG,0052.JPEG,moderate,1,96e12cf1d40d80d6cedcfda9f5696c56a8668ad8b343979339a2fb9aac85d59d,277,182,1.522,3055.9,70.12,51.65,train
data/raw/car_damage_severity/data3a/training/02-moderate/0054.JPEG,0054.JPEG,moderate,1,2db83fbbdcd90b8ab158c6df4c030a70a8597a900048fab6bce8a23a8343154d,260,194,1.3402,3560.58,101.57,64.72,train
data/raw/car_damage_severity/data3a/training/02-moderate/0055.JPEG,0055.JPEG,moderate,1,224fb2be739f2e077bf3a1bf2a30b61b7dc7dd2408714c2426472bbe3179045b,259,194,1.3351,2482.65,105.81,58.07,train
data/raw/car_damage_severity/data3a/training/02-moderate/0056.JPEG,0056.JPEG,moderate,1,c203828ae13d7bd5a21136da0a29680f4c4ded94d5e3f54c3d8e73d8075cbec7,277,182,1.522,1826.65,138.23,67.74,train
data/raw/car_damage_severity/data3a/training/02-moderate/0057.JPEG,0057.JPEG,moderate,1,7f043ae6a972ed465827f65389eb93b1ef97ebaad7aa7def32517466f2c55b3d,259,194,1.3351,2387.85,142.5,53.25,train
data/raw/car_damage_severity/data3a/training/02-moderate/0058.JPEG,0058.JPEG,moderate,1,5c17dab549cb94d40ed625a04888c89ebb97714152e8cd257b5295fc9a50d8ab,267,189,1.4127,2806.32,136.96,74.34,train
data/raw/car_damage_severity/data3a/training/02-moderate/0061.jpeg,0061.jpeg,moderate,1,69c5f36b8e057df04a077e8a2d55021f46d66cc2f7e58a11bcc1d262d79b80f4,259,194,1.3351,2335.08,126.85,55.86,train
data/raw/car_damage_severity/data3a/training/02-moderate/0062.JPEG,0062.JPEG,moderate,1,19c44d2bfe45f716c376287fda9c11734a397a94d6675488e75c1411568dfb40,259,194,1.3351,1922.23,135.97,45.69,train
data/raw/car_damage_severity/data3a/training/02-moderate/0064.jpeg,0064.jpeg,moderate,1,83069f1e85e5db10e0fd99d6025d7e02cb9517e66f5aa24d0586c52c47b17a1d,303,166,1.8253,1092.56,138.15,56.93,train
data/raw/car_damage_severity/data3a/training/02-moderate/0065.JPEG,0065.JPEG,moderate,1,b5ebfbb5963efec65d8809dfdc02945d208250ae6410719c517d46f9240ab226,259,194,1.3351,3222.13,106.37,59.72,train
data/raw/car_damage_severity/data3a/training/02-moderate/0066.JPEG,0066.JPEG,moderate,1,19ef994c72ccca7a5312dd197d4e49582d1f72b22761e1e1659ee8be6e2807d8,259,195,1.3282,2712.85,132.88,69.11,train
data/raw/car_damage_severity/data3a/training/02-moderate/0067.JPEG,0067.JPEG,moderate,1,3fc47b3eb3fa79151955e2087666684ad3ae4f3c9fcf30b6f6f53298703bf782,267,189,1.4127,2798.91,136.94,74.34,train
data/raw/car_damage_severity/data3a/training/02-moderate/0068.JPEG,0068.JPEG,moderate,1,e3a36380313488021f0371fa39297724f90122f350ce29fe4ca3dafab9828d41,194,259,0.749,5604.27,125.53,63.31,train
data/raw/car_damage_severity/data3a/training/02-moderate/0070.JPEG,0070.JPEG,moderate,1,92e6899d9d5898e61d4e4ed0f40839d8fe6844d8761f718c8c6858c2d7dba230,283,178,1.5899,1017.85,119.12,41.32,train
data/raw/car_damage_severity/data3a/training/02-moderate/0071.JPEG,0071.JPEG,moderate,1,d8402c573a76d4919d2748b6a1942296fbe0868a166148cbe823bd1e5267ea44,259,195,1.3282,3257.36,117.44,55.23,train
data/raw/car_damage_severity/data3a/training/02-moderate/0075.JPEG,0075.JPEG,moderate,1,dd947b30b90396f759148ce8e77268a2fa931c9ab74d17923e3ea1199dd0dc12,179,281,0.637,4300.56,112.75,76.24,train
data/raw/car_damage_severity/data3a/training/02-moderate/0077.jpeg,0077.jpeg,moderate,1,76045b92523acd8873543fa2230b31cf7cee0ab6dd597682ffc249da3c7078f2,259,195,1.3282,1897.83,113.94,52.95,train
data/raw/car_damage_severity/data3a/training/02-moderate/0078.JPEG,0078.JPEG,moderate,1,836905a067ba384d8d08374f2352416306ce94b548fd4f6040b426c973cdebb1,269,188,1.4309,3088.53,96.48,75.28,train
data/raw/car_damage_severity/data3a/training/02-moderate/0081.JPEG,0081.JPEG,moderate,1,75658d8ce1020a8852239550d1ab9d2158c5d2a40be8964e6a56a6b5d5dae181,299,168,1.7798,4273.46,108.81,65.78,train
data/raw/car_damage_severity/data3a/training/02-moderate/0082.JPEG,0082.JPEG,moderate,1,d19ed7953674c5b0ed05f87878c9eb7f2c242c88c1693f407a2bc0101d6fb1b2,266,189,1.4074,3423.48,145.09,73.91,train
data/raw/car_damage_severity/data3a/training/02-moderate/0083.JPEG,0083.JPEG,moderate,1,2c6417aa4acd603debaf3ebfa4fc4ff3de675e979a809bd91ed07479e995debd,266,189,1.4074,2061.83,118.14,80.04,train
data/raw/car_damage_severity/data3a/training/02-moderate/0084.jpeg,0084.jpeg,moderate,1,3855ca44ce6a4f70e71f8d31c4d93726b0d13774dba744dd7895af5961b098aa,300,168,1.7857,2115.71,107.91,60.73,train
data/raw/car_damage_severity/data3a/training/02-moderate/0085.jpeg,0085.jpeg,moderate,1,93da8c5d14b210a80aa754703ac2bfbc040e33e662a111011632ce9c5dec1771,299,168,1.7798,4477.54,111.95,61.75,train
data/raw/car_damage_severity/data3a/training/02-moderate/0086.JPEG,0086.JPEG,moderate,1,a7ae7abbd56d959f3bad7cd9a689cf81a2b720a12b1cf0a01c28f988168a746a,259,194,1.3351,1536.61,87.68,68.24,train
data/raw/car_damage_severity/data3a/training/02-moderate/0087.jpeg,0087.jpeg,moderate,1,69473d9449640c72b8255ae746e6498635b7c4f2f560fa53e350233af3dc13f2,245,205,1.1951,1234.07,99.82,67.35,train
data/raw/car_damage_severity/data3a/training/02-moderate/0088.JPEG,0088.JPEG,moderate,1,4180c4e2d62de7263ad65f86e1d363369902d27d321beab702ddb59da5326d12,259,194,1.3351,1838.79,109.76,52.04,train
data/raw/car_damage_severity/data3a/training/02-moderate/0089.jpeg,0089.jpeg,moderate,1,5fb6119e8ec0b0f268eec135840f8d4660f4150dbfe75ae343db73e9668768e8,259,195,1.3282,2389.04,88.37,59.28,train
data/raw/car_damage_severity/data3a/training/02-moderate/0090.JPEG,0090.JPEG,moderate,1,34c1fe20795b05f46c6d9e888d7734ac8609edfd3bd690246ede521f136b837d,259,194,1.3351,1938.98,102.9,65.43,train
data/raw/car_damage_severity/data3a/training/02-moderate/0094.JPEG,0094.JPEG,moderate,1,aad232cd87a445fad69ded2e50c4da7ceac51b67fea2b5bef406c808d30510c2,260,194,1.3402,1566.4,81.13,65.21,train
data/raw/car_damage_severity/data3a/training/02-moderate/0097.JPEG,0097.JPEG,moderate,1,a27a9f5b54b7f6e11fa568622b7d15cfecc90938c49c59d0306de976868b88f2,211,131,1.6107,1762.47,117.84,65.48,train
data/raw/car_damage_severity/data3a/training/02-moderate/0099.JPEG,0099.JPEG,moderate,1,083340f9206caa2ce3790ecc8cc08982d203ad4ffbf250e552c91c7bac25702c,163,170,0.9588,3740.21,117.03,64.51,train
data/raw/car_damage_severity/data3a/training/02-moderate/0100.JPEG,0100.JPEG,moderate,1,2131d55c96996f75ed544d96a10f50f8f764aab737038d3c8fbc91a295133c3e,215,150,1.4333,6808.42,99.57,63.8,train
data/raw/car_damage_severity/data3a/training/02-moderate/0103.JPEG,0103.JPEG,moderate,1,0fc187b1770be65406dbe36cca2de09ad5903512516047dc8aa6531469d0aca4,300,168,1.7857,5255.54,64.19,63.78,train
data/raw/car_damage_severity/data3a/training/02-moderate/0104.JPEG,0104.JPEG,moderate,1,5a9c3658f853d8098b5850ac615d65396cb8d8fdf7e73859e1a3ff3511cbf60a,275,183,1.5027,733.56,114.94,62.18,train
data/raw/car_damage_severity/data3a/training/02-moderate/0106.JPEG,0106.JPEG,moderate,1,2c899c4d9e698209737abe7056714e72e80ee977410fbf0041391b99dfb62bf6,259,194,1.3351,2790.79,127.63,71.85,train
data/raw/car_damage_severity/data3a/training/02-moderate/0107.JPEG,0107.JPEG,moderate,1,81d41aa17d821684280f9f4727ed5a59ca9d249e832a4afd919072059ffb5ec9,259,194,1.3351,1059.57,137.52,61.87,train
data/raw/car_damage_severity/data3a/training/02-moderate/0108.JPEG,0108.JPEG,moderate,1,6f313a3a585b797969d9ce6055b518eb01a06e3a1a7fdfcdd49504266306b043,259,194,1.3351,1755.13,86.61,55.62,train
data/raw/car_damage_severity/data3a/training/02-moderate/0112.JPEG,0112.JPEG,moderate,1,6455cdab6cf1650082dfb1f807c97f50f8b767cead9752cd21bd9c731e38bbc5,290,173,1.6763,2510.9,115.22,78.32,train
data/raw/car_damage_severity/data3a/training/02-moderate/0113.JPEG,0113.JPEG,moderate,1,e7184a505c3ce67da6468c74ed9fe395729e5601c69b5fc80a3e5e88eb0f75a8,275,183,1.5027,1905.29,152.32,71.03,train
data/raw/car_damage_severity/data3a/training/02-moderate/0116.JPEG,0116.JPEG,moderate,1,eae7bf9ee9418a6077af9fc14358e7e9b6a997606e91c0ad1a9c3c8046d60b83,263,192,1.3698,2555.35,121.93,74.2,train
data/raw/car_damage_severity/data3a/training/02-moderate/0117.JPEG,0117.JPEG,moderate,1,05d12b3c15edc174dc962e656f1225b6845ce07fb9abadcbd99a94e5636328fc,275,183,1.5027,2839.34,127.53,72.88,train
data/raw/car_damage_severity/data3a/training/02-moderate/0119.JPEG,0119.JPEG,moderate,1,ae4c9625ff816ed4b00e794c774236a7c3ecfd1a55deae595ea24281d833b912,294,171,1.7193,1956.46,73.74,71.93,train
data/raw/car_damage_severity/data3a/training/02-moderate/0121.JPEG,0121.JPEG,moderate,1,8fcb319add589f06cd3e939355cc2afbe37e87c239577d441eabc372e93ac4d5,274,184,1.4891,5587.0,126.12,76.52,train
data/raw/car_damage_severity/data3a/training/02-moderate/0123.JPEG,0123.JPEG,moderate,1,29b1aaab506ee6a765eeb578293147002dcead571bd7a114e8a5577015957f1d,234,130,1.8,1121.19,91.14,61.86,train
data/raw/car_damage_severity/data3a/training/02-moderate/0125.JPEG,0125.JPEG,moderate,1,d617e81854ea6aabd2dafcd2ee73cda1130cfd8465a2aeb77844b732ed7c08cf,268,188,1.4255,2097.27,147.13,82.41,train
data/raw/car_damage_severity/data3a/training/02-moderate/0126.JPEG,0126.JPEG,moderate,1,03146dcf1c6df409fa1166c18eae86711ca69491a12f23c9391e28f820ab8bd3,259,194,1.3351,1601.41,111.75,50.21,train
data/raw/car_damage_severity/data3a/training/02-moderate/0127.JPEG,0127.JPEG,moderate,1,f43698cafba74f88c1d2359ad02b414eeb8cdf4e27f64858608a4c5a60c520c3,300,168,1.7857,1616.32,95.27,59.27,train
data/raw/car_damage_severity/data3a/training/02-moderate/0128.jpeg,0128.jpeg,moderate,1,99d0d5593cd66a77fdf7f92a975d27c7b16861b43cc04091ff342cd384209c97,275,183,1.5027,3499.83,122.07,57.63,train
data/raw/car_damage_severity/data3a/training/02-moderate/0129.JPEG,0129.JPEG,moderate,1,c910347150afbe6b39c9869dd215b8a7a73ba822eee06e66ff18d5fb9e168165,237,148,1.6014,3278.05,121.27,63.59,train
data/raw/car_damage_severity/data3a/training/02-moderate/0131.JPEG,0131.JPEG,moderate,1,e48736278d6971ab8fdc48d3de8b3e5eb29bf275049dc5bbe1aaf932b5a2ac23,258,124,2.0806,4171.8,110.66,64.48,train
data/raw/car_damage_severity/data3a/training/02-moderate/0132.JPEG,0132.JPEG,moderate,1,507449ad574868aedf8e6bc8127f209afbf1ed5c0ee792f56bb5986a9e01c56c,275,183,1.5027,3497.17,110.64,55.91,train
data/raw/car_damage_severity/data3a/training/02-moderate/0133.JPEG,0133.JPEG,moderate,1,4f5a88d0fd27a0a35b4c7b111fa14a10acc07d1bac34016306cf1537399dd8fe,204,247,0.8259,2097.85,107.82,72.74,train
data/raw/car_damage_severity/data3a/training/02-moderate/0135.JPEG,0135.JPEG,moderate,1,4f49dc807971ff117f31cf1d739a946d01a612a79c97fe49f142728ad01b497a,259,194,1.3351,2629.53,106.41,67.71,train
data/raw/car_damage_severity/data3a/training/02-moderate/0136.JPEG,0136.JPEG,moderate,1,6638da7e69249259cac6ed32629fe42e7688980478a78a057ade8153a089912f,300,168,1.7857,2587.23,76.38,56.73,train
data/raw/car_damage_severity/data3a/training/02-moderate/0137.JPEG,0137.JPEG,moderate,1,acce55af75eb640f0fe055ac897767cadfd5f699c8766c6fcdbd43ba295c2b11,276,183,1.5082,7822.81,119.32,62.66,train
data/raw/car_damage_severity/data3a/training/02-moderate/0138.JPEG,0138.JPEG,moderate,1,51c27adecad4cf2497707637967a6181535222ab72b44ecafcf2aee578c9f4b1,260,194,1.3402,2150.86,111.24,77.1,train
data/raw/car_damage_severity/data3a/training/02-moderate/0139.JPEG,0139.JPEG,moderate,1,e66d9fd85281427afe011a44b3120cbb2835ae0abbbb0eb7bc8e1fc02b11abdc,186,169,1.1006,5322.45,102.63,86.03,train
data/raw/car_damage_severity/data3a/training/02-moderate/0140.JPEG,0140.JPEG,moderate,1,e9b5acfba753a9725616c132b556f13500b9a00dc969c678bb78410b7269915f,165,148,1.1149,3312.99,114.83,66.16,train
data/raw/car_damage_severity/data3a/training/02-moderate/0141.JPEG,0141.JPEG,moderate,1,d27cbc69dcdc334fb82a26a67c0d2749c7bce769e62b00744d64c1469d76c029,265,190,1.3947,4378.47,84.52,56.03,train
data/raw/car_damage_severity/data3a/training/02-moderate/0142.JPEG,0142.JPEG,moderate,1,fa18adc9e2955bbac89423f400f8008e380dbe4481b4ca268357748d4baad5d9,268,188,1.4255,2843.77,102.48,69.05,train
data/raw/car_damage_severity/data3a/training/02-moderate/0144.JPEG,0144.JPEG,moderate,1,2f3d03587fbb45fb440f20d8f2ffff0583aedae5803c2be8e17bf39c6184bfce,284,177,1.6045,1685.85,103.73,69.06,train
data/raw/car_damage_severity/data3a/training/02-moderate/0146.JPEG,0146.JPEG,moderate,1,d0ad654df37da587456df0adfa16986a482439edcce5e3b6544ac7dcea864734,300,168,1.7857,3193.97,124.04,53.71,train
data/raw/car_damage_severity/data3a/training/02-moderate/0147.JPEG,0147.JPEG,moderate,1,b3a4fd5388205c9fcee51f4917a28e97ec57ae13b86bc3dc041933c4f04bd70f,299,168,1.7798,4065.65,88.69,52.79,train
data/raw/car_damage_severity/data3a/training/02-moderate/0150.JPEG,0150.JPEG,moderate,1,2fd8a34d5c1790f9b773ee356978db56958caac95766b7ea2d258feec013393d,179,120,1.4917,3034.78,117.55,71.43,train
data/raw/car_damage_severity/data3a/training/02-moderate/0153.JPEG,0153.JPEG,moderate,1,ee8c51972b099f1dad34058a8bf545b1b0a43dcbcc36bade4955b8110e546bcf,299,168,1.7798,3541.52,87.44,74.46,train
data/raw/car_damage_severity/data3a/training/02-moderate/0154.JPEG,0154.JPEG,moderate,1,a0f07acaac791214e8bb92c49c1190f7328254d9dd7cf7473647edfc11a45f48,259,194,1.3351,2054.22,142.25,49.12,train
data/raw/car_damage_severity/data3a/training/02-moderate/0156.JPEG,0156.JPEG,moderate,1,2beae6f82662544e9d720bf214ed632f7499562ca8b3413a37709beaac5a7ef2,174,97,1.7938,1580.35,121.32,66.2,train
data/raw/car_damage_severity/data3a/training/02-moderate/0157.JPEG,0157.JPEG,moderate,1,6746ea7376ceb5cc0ada828de090a95ee83e59dbc41f69b8a23edca311521e24,259,194,1.3351,3092.89,100.46,70.06,train
data/raw/car_damage_severity/data3a/training/02-moderate/0159.JPEG,0159.JPEG,moderate,1,b50fabd30b8d045870434c82a6f861efc232a21b1ea5198f6299cd7f558377e2,259,194,1.3351,2347.47,83.55,67.38,train
data/raw/car_damage_severity/data3a/training/02-moderate/0160.JPEG,0160.JPEG,moderate,1,5f72e5c4e26ea4c25c390b5027ace36a92fa8324dcdca06760f09cc1ed197d54,259,194,1.3351,3985.09,139.78,75.85,train
data/raw/car_damage_severity/data3a/training/02-moderate/0162.JPEG,0162.JPEG,moderate,1,4d8ac5fa748f3dbdbb0e5787fe9a4e69d3768c1bcee9ed58c4c8444f4be2079c,168,133,1.2632,3280.51,121.55,73.79,train
data/raw/car_damage_severity/data3a/training/02-moderate/0164.JPEG,0164.JPEG,moderate,1,68fd9e1fb9772708cf0f842b643e19cde763d3134e5b7ca566211f99e7acb2a0,292,173,1.6879,1887.44,116.11,58.72,train
data/raw/car_damage_severity/data3a/training/02-moderate/0165.JPEG,0165.JPEG,moderate,1,c77341ea86412a072116405a857063991118828e596618452f0207952aca9117,259,194,1.3351,2230.2,96.43,72.94,train
data/raw/car_damage_severity/data3a/training/02-moderate/0166.JPEG,0166.JPEG,moderate,1,bfc502f22ba17ab0b9589e36681a8c6b7fc9bc0982bbbc8d839d62cadbe9a70d,269,187,1.4385,4034.89,70.45,60.71,train
